awayTeamCode,game_id,homeTeamCode,homeTeamWon,isPlayoffGame,season,total_games_played_by_home,total_games_played_by_away,total_wins_home,total_losses_home,total_wins_away,total_losses_away,last_10_games_win_home,last_10_games_win_away,last_meeting_result,last_game_result_home,last_game_result_away
TBL,30211,FLA,0,1,2021,88,89,62,26,55,34,5,6,1,1.0,1.0
TBL,30212,FLA,0,1,2021,89,90,62,27,56,34,5,6,1,0.0,1.0
FLA,30213,TBL,1,1,2021,91,90,57,34,62,28,6,5,1,1.0,0.0
FLA,30214,TBL,1,1,2021,92,91,58,34,62,29,7,4,1,1.0,0.0
NYR,30221,CAR,1,1,2021,89,89,58,31,56,33,7,6,0,1.0,1.0
NYR,30222,CAR,1,1,2021,90,90,59,31,56,34,7,5,0,1.0,0.0
CAR,30223,NYR,1,1,2021,91,91,56,35,60,31,5,7,0,0.0,1.0
CAR,30224,NYR,1,1,2021,92,92,57,35,60,32,5,6,0,1.0,0.0
NYR,30225,CAR,1,1,2021,93,93,60,33,58,35,5,6,0,0.0,1.0
CAR,30226,NYR,1,1,2021,94,94,58,36,61,33,5,5,0,0.0,1.0
NYR,30227,CAR,0,1,2021,95,95,61,34,59,36,5,6,0,0.0,1.0
STL,30231,COL,1,1,2021,86,88,60,26,53,35,5,6,0,1.0,1.0
STL,30232,COL,0,1,2021,87,89,61,26,53,36,6,5,0,1.0,0.0
COL,30233,STL,0,1,2021,90,88,54,36,61,27,5,6,0,1.0,0.0
COL,30234,STL,0,1,2021,91,89,54,37,62,27,5,7,0,0.0,1.0
STL,30235,COL,0,1,2021,90,92,63,27,54,38,7,5,0,1.0,0.0
COL,30236,STL,0,1,2021,93,91,55,38,63,28,5,7,0,1.0,0.0
EDM,30241,CGY,1,1,2021,89,89,54,35,53,36,5,6,0,1.0,1.0
EDM,30242,CGY,0,1,2021,90,90,55,35,53,37,5,6,0,1.0,0.0
CGY,30243,EDM,1,1,2021,91,91,54,37,55,36,6,5,0,1.0,0.0
CGY,30244,EDM,1,1,2021,92,92,55,37,55,37,6,5,0,1.0,0.0
EDM,30245,CGY,0,1,2021,93,93,55,38,56,37,4,7,0,0.0,1.0
TBL,30311,NYR,1,1,2021,96,93,60,36,59,34,7,8,1,1.0,1.0
TBL,30312,NYR,1,1,2021,97,94,61,36,59,35,7,7,1,1.0,0.0
NYR,30313,TBL,1,1,2021,95,98,59,36,62,36,7,7,1,0.0,1.0
NYR,30314,TBL,1,1,2021,96,99,60,36,62,37,7,6,1,1.0,0.0
TBL,30315,NYR,0,1,2021,100,97,62,38,61,36,6,8,1,0.0,1.0
NYR,30316,TBL,1,1,2021,98,101,62,36,62,39,8,6,1,1.0,0.0
EDM,30321,COL,1,1,2021,92,94,64,28,57,37,8,7,1,1.0,1.0
EDM,30322,COL,1,1,2021,93,95,65,28,57,38,8,6,1,1.0,0.0
COL,30323,EDM,0,1,2021,96,94,57,39,66,28,6,8,1,0.0,1.0
COL,30324,EDM,0,1,2021,97,95,57,40,67,28,6,8,1,0.0,1.0
TBL,30411,COL,1,1,2021,96,99,68,28,63,36,8,8,1,1.0,1.0
TBL,30412,COL,1,1,2021,97,100,69,28,63,37,8,7,1,1.0,0.0
COL,30413,TBL,1,1,2021,101,98,63,38,70,28,6,9,1,0.0,1.0
COL,30414,TBL,0,1,2021,102,99,64,38,70,29,6,8,1,1.0,0.0
TBL,30415,COL,0,1,2021,100,103,71,29,64,39,8,5,1,1.0,0.0
COL,30416,TBL,0,1,2021,104,101,65,39,71,30,6,8,1,1.0,0.0
SJS,20001,NSH,1,0,2022,0,0,0,0,0,0,0,0,1,,
NSH,20002,SJS,0,0,2022,1,1,0,1,1,0,0,1,0,0.0,1.0
TBL,20003,NYR,1,0,2022,0,0,0,0,0,0,0,0,1,,
VGK,20004,LAK,0,0,2022,0,0,0,0,0,0,0,0,0,,
BOS,20005,WSH,0,0,2022,0,0,0,0,0,0,0,0,1,,
CBJ,20006,CAR,1,0,2022,0,0,0,0,0,0,0,0,1,,
TOR,20007,MTL,1,0,2022,0,0,0,0,0,0,0,0,0,,
CHI,20008,COL,1,0,2022,0,0,0,0,0,0,0,0,1,,
SEA,20009,ANA,1,0,2022,0,0,0,0,0,0,0,0,0,,
VAN,20010,EDM,1,0,2022,0,0,0,0,0,0,0,0,1,,
ARI,20011,PIT,1,0,2022,0,0,0,0,0,0,0,0,1,,
NJD,20012,PHI,1,0,2022,0,0,0,0,0,0,0,0,1,,
OTT,20013,BUF,1,0,2022,0,0,0,0,0,0,0,0,0,,
FLA,20014,NYI,0,0,2022,0,0,0,0,0,0,0,0,0,,
WSH,20015,TOR,1,0,2022,1,1,0,1,0,1,0,0,1,0.0,0.0
DAL,20016,NSH,0,0,2022,2,0,2,0,0,0,2,0,0,1.0,
NYR,20017,MIN,0,0,2022,0,1,0,0,1,0,0,1,1,,1.0
COL,20018,CGY,1,0,2022,0,1,0,0,1,0,0,1,0,,1.0
CHI,20019,VGK,1,0,2022,1,1,1,0,0,1,1,0,1,1.0,0.0
SEA,20020,LAK,0,0,2022,1,1,0,1,0,1,0,0,1,0.0,0.0
TBL,20021,CBJ,0,0,2022,1,1,0,1,0,1,0,0,0,0.0,0.0
MTL,20022,DET,1,0,2022,0,1,0,0,1,0,0,1,1,,1.0
NYR,20023,WPG,1,0,2022,0,2,0,0,2,0,0,2,0,,1.0
CAR,20024,SJS,0,0,2022,2,1,0,2,1,0,0,1,0,0.0,1.0
FLA,20025,BUF,0,0,2022,1,1,1,0,1,0,1,1,0,1.0,1.0
VAN,20026,PHI,1,0,2022,1,1,1,0,0,1,1,0,1,1.0,0.0
ARI,20027,BOS,1,0,2022,1,1,1,0,0,1,1,0,1,1.0,0.0
DET,20028,NJD,0,0,2022,1,1,0,1,1,0,0,1,1,0.0,1.0
MTL,20029,WSH,1,0,2022,2,2,0,2,1,1,0,1,0,0.0,0.0
OTT,20030,TOR,1,0,2022,2,1,1,1,0,1,1,0,0,1.0,0.0
TBL,20031,PIT,1,0,2022,1,2,1,0,1,1,1,1,1,1.0,1.0
ANA,20032,NYI,1,0,2022,1,1,0,1,1,0,0,1,1,0.0,1.0
CBJ,20033,STL,1,0,2022,0,2,0,0,0,2,0,0,0,,0.0
LAK,20034,MIN,0,0,2022,1,2,0,1,0,2,0,0,0,0.0,0.0
NSH,20035,DAL,1,0,2022,1,3,1,0,2,1,1,2,0,1.0,0.0
CGY,20036,EDM,0,0,2022,1,1,1,0,1,0,1,1,0,1.0,1.0
VGK,20037,SEA,0,0,2022,2,2,1,1,2,0,1,2,0,1.0,1.0
CHI,20038,SJS,0,0,2022,3,2,0,3,0,2,0,0,0,0.0,0.0
ANA,20039,NYR,1,0,2022,3,2,2,1,1,1,2,1,1,0.0,0.0
ARI,20040,TOR,0,0,2022,3,2,2,1,0,2,2,0,1,1.0,0.0
FLA,20041,BOS,1,0,2022,2,2,2,0,2,0,2,2,0,1.0,1.0
PIT,20042,MTL,1,0,2022,3,2,1,2,2,0,1,2,0,0.0,1.0
VAN,20043,WSH,1,0,2022,3,2,1,2,0,2,1,0,0,1.0,0.0
LAK,20044,DET,0,0,2022,2,3,2,0,1,2,2,1,1,1.0,1.0
COL,20045,MIN,0,0,2022,2,2,0,2,1,1,0,1,0,0.0,0.0
WPG,20046,DAL,1,0,2022,2,1,2,0,1,0,2,1,0,1.0,1.0
CAR,20047,SEA,0,0,2022,3,2,1,2,2,0,1,2,1,0.0,1.0
ANA,20048,NJD,1,0,2022,2,3,0,2,1,2,0,1,0,0.0,0.0
BOS,20049,OTT,1,0,2022,2,3,0,2,3,0,0,3,0,0.0,1.0
VAN,20050,CBJ,1,0,2022,3,3,0,3,0,3,0,0,1,0.0,0.0
SJS,20051,NYI,1,0,2022,2,4,1,1,0,4,1,0,0,1.0,0.0
LAK,20052,NSH,0,0,2022,4,4,2,2,2,2,2,2,0,0.0,1.0
PHI,20053,TBL,0,0,2022,3,2,1,2,2,0,1,2,1,0.0,1.0
BUF,20054,EDM,0,0,2022,2,2,1,1,1,1,1,1,1,0.0,0.0
VGK,20055,CGY,1,0,2022,2,3,2,0,3,0,2,3,1,1.0,1.0
PHI,20056,FLA,1,0,2022,3,3,2,1,3,0,2,3,0,0.0,1.0
WPG,20057,COL,0,0,2022,3,2,2,1,1,1,2,1,1,1.0,0.0
STL,20058,SEA,0,0,2022,4,1,1,3,1,0,1,1,0,0.0,1.0
ANA,20059,BOS,1,0,2022,4,4,3,1,1,3,3,1,0,0.0,0.0
ARI,20060,MTL,1,0,2022,4,3,2,2,1,2,2,1,1,1.0,1.0
DAL,20061,TOR,1,0,2022,4,3,2,2,3,0,2,3,1,0.0,1.0
LAK,20062,PIT,1,0,2022,3,5,2,1,3,2,2,3,0,0.0,1.0
NSH,20063,CBJ,1,0,2022,4,5,1,3,2,3,1,2,0,1.0,0.0
SJS,20064,NYR,0,0,2022,4,5,3,1,0,5,3,0,1,1.0,0.0
WSH,20065,OTT,1,0,2022,3,4,1,2,2,2,1,2,1,1.0,1.0
NJD,20066,NYI,0,0,2022,3,3,2,1,1,2,2,1,0,1.0,1.0
VAN,20067,MIN,1,0,2022,3,4,0,3,0,4,0,0,1,0.0,0.0
BUF,20068,CGY,0,0,2022,3,3,3,0,2,1,3,2,0,1.0,1.0
CAR,20069,EDM,1,0,2022,3,3,1,2,3,0,1,3,1,0.0,1.0
WPG,20070,VGK,1,0,2022,4,3,3,1,2,1,3,2,1,0.0,1.0
TBL,20071,FLA,0,0,2022,4,4,3,1,1,3,3,1,1,1.0,0.0
DET,20072,CHI,1,0,2022,3,3,1,2,2,1,1,2,0,1.0,0.0
SEA,20073,COL,0,0,2022,4,5,2,2,1,4,2,1,0,0.0,0.0
MIN,20074,BOS,1,0,2022,5,4,4,1,1,3,4,1,0,1.0,1.0
SJS,20075,NJD,1,0,2022,4,6,2,2,1,5,2,1,0,1.0,1.0
ARI,20076,OTT,1,0,2022,4,4,2,2,1,3,2,1,0,1.0,0.0
STL,20077,EDM,0,0,2022,4,2,2,2,2,0,2,2,1,1.0,1.0
DAL,20078,MTL,0,0,2022,5,4,3,2,3,1,3,3,0,1.0,0.0
LAK,20079,WSH,1,0,2022,5,6,2,3,3,3,2,3,1,0.0,0.0
NYI,20080,TBL,1,0,2022,5,4,2,3,2,2,2,2,1,1.0,0.0
PIT,20081,CBJ,0,0,2022,5,4,2,3,3,1,2,3,1,1.0,1.0
TOR,20082,WPG,0,0,2022,4,5,2,2,3,2,2,3,0,0.0,1.0
PHI,20083,NSH,0,0,2022,6,4,2,4,3,1,2,3,1,0.0,0.0
BUF,20084,VAN,0,0,2022,5,4,0,5,3,1,0,3,1,0.0,1.0
CAR,20085,CGY,1,0,2022,4,4,3,1,3,1,3,3,1,0.0,0.0
COL,20086,VGK,0,0,2022,5,5,4,1,2,3,4,2,1,1.0,0.0
SEA,20087,CHI,1,0,2022,4,6,2,2,2,4,2,2,1,1.0,1.0
ANA,20088,DET,1,0,2022,4,5,2,2,1,4,2,1,0,0.0,0.0
CBJ,20089,NYR,0,0,2022,5,6,3,2,2,4,3,2,1,0.0,0.0
NYI,20090,FLA,1,0,2022,5,5,3,2,2,3,3,2,0,0.0,0.0
SJS,20091,PHI,0,0,2022,5,7,4,1,1,6,4,1,1,1.0,0.0
DAL,20092,OTT,1,0,2022,5,5,3,2,4,1,3,4,1,1.0,1.0
WSH,20093,NJD,0,0,2022,5,6,3,2,3,3,3,3,0,1.0,1.0
PIT,20094,EDM,1,0,2022,5,5,2,3,4,1,2,4,1,0.0,1.0
STL,20095,WPG,1,0,2022,5,3,2,3,3,0,2,3,1,0.0,1.0
TOR,20096,VGK,1,0,2022,6,6,4,2,4,2,4,4,0,0.0,1.0
CAR,20097,VAN,0,0,2022,6,5,0,6,3,2,0,3,1,0.0,0.0
ARI,20098,CBJ,0,0,2022,7,5,3,4,1,4,3,1,0,1.0,0.0
COL,20099,NYR,0,0,2022,6,6,3,3,3,3,3,3,1,0.0,1.0
DAL,20100,BOS,1,0,2022,6,6,5,1,4,2,5,4,1,1.0,0.0
MIN,20101,MTL,0,0,2022,6,5,3,3,1,4,3,1,0,0.0,0.0
NJD,20102,DET,0,0,2022,5,6,3,2,3,3,3,3,1,1.0,0.0
FLA,20103,CHI,1,0,2022,5,6,3,2,4,2,3,4,1,1.0,1.0
PIT,20104,CGY,1,0,2022,5,6,4,1,4,2,4,4,1,1.0,0.0
BUF,20105,SEA,1,0,2022,7,5,2,5,4,1,2,4,0,0.0,1.0
TBL,20106,LAK,1,0,2022,7,6,3,4,3,3,3,3,1,0.0,1.0
VGK,20107,SJS,0,0,2022,8,7,2,6,5,2,2,5,0,1.0,1.0
NYR,20108,NYI,1,0,2022,6,7,2,4,3,4,2,3,1,0.0,0.0
EDM,20109,STL,0,0,2022,4,6,3,1,3,3,3,3,1,0.0,1.0
TBL,20110,ANA,0,0,2022,6,7,1,5,3,4,1,3,0,0.0,0.0
DET,20111,BOS,1,0,2022,7,6,6,1,3,3,6,3,0,1.0,0.0
FLA,20112,PHI,1,0,2022,6,7,4,2,4,3,4,4,0,0.0,0.0
MIN,20113,OTT,0,0,2022,6,6,4,2,2,4,4,2,1,1.0,1.0
MTL,20114,BUF,0,0,2022,6,7,4,2,3,4,4,3,0,0.0,0.0
STL,20115,NSH,1,0,2022,7,5,2,5,3,2,2,3,1,0.0,0.0
EDM,20116,CHI,0,0,2022,6,7,4,2,4,3,4,4,0,1.0,1.0
WSH,20117,DAL,1,0,2022,7,7,4,3,4,3,4,4,1,0.0,1.0
VAN,20118,SEA,0,0,2022,8,7,3,5,0,7,3,0,1,1.0,0.0
TOR,20119,SJS,1,0,2022,9,7,2,7,4,3,2,4,0,0.0,0.0
WPG,20120,LAK,0,0,2022,8,6,4,4,3,3,4,3,0,1.0,1.0
ANA,20121,VGK,1,0,2022,8,7,6,2,1,6,6,1,0,1.0,0.0
BOS,20122,CBJ,0,0,2022,8,8,3,5,7,1,3,7,0,0.0,1.0
COL,20123,NJD,1,0,2022,7,7,4,3,4,3,4,4,1,1.0,1.0
NYI,20124,CAR,0,0,2022,6,7,4,2,3,4,4,3,1,1.0,1.0
PIT,20125,VAN,1,0,2022,8,7,1,7,4,3,1,4,0,1.0,0.0
WPG,20126,ARI,0,0,2022,6,7,2,4,4,3,2,4,0,1.0,1.0
NYR,20127,DAL,0,0,2022,8,8,5,3,3,5,5,3,1,1.0,0.0
OTT,20128,FLA,1,0,2022,8,7,4,4,4,3,4,4,1,0.0,0.0
TBL,20129,SJS,0,0,2022,10,8,3,7,4,4,3,4,0,1.0,1.0
CAR,20130,PHI,0,0,2022,7,7,5,2,4,3,5,4,0,1.0,0.0
CHI,20131,BUF,1,0,2022,7,7,4,3,4,3,4,4,1,0.0,0.0
MIN,20132,DET,1,0,2022,7,7,3,4,3,4,3,3,1,0.0,1.0
MTL,20133,STL,0,0,2022,6,8,3,3,4,4,3,4,1,0.0,1.0
TOR,20134,LAK,1,0,2022,9,8,4,5,4,4,4,4,0,0.0,0.0
COL,20135,NYI,1,0,2022,8,8,4,4,4,4,4,4,0,1.0,0.0
WSH,20136,NSH,0,0,2022,8,8,3,5,4,4,3,4,1,1.0,0.0
EDM,20137,CGY,0,0,2022,6,8,5,1,5,3,5,5,0,1.0,1.0
PIT,20138,SEA,1,0,2022,9,8,3,6,4,4,3,4,1,0.0,0.0
CBJ,20139,NJD,1,0,2022,8,9,5,3,3,6,5,3,1,1.0,0.0
MIN,20140,CHI,0,0,2022,8,8,4,4,3,5,4,3,0,0.0,0.0
NYR,20141,ARI,0,0,2022,7,9,2,5,4,5,2,4,0,0.0,1.0
TOR,20142,ANA,1,0,2022,8,9,1,7,4,5,1,4,0,0.0,0.0
WPG,20143,VGK,1,0,2022,9,8,7,2,5,3,7,5,1,1.0,1.0
DET,20144,BUF,1,0,2022,8,8,5,3,4,4,5,4,1,1.0,1.0
WSH,20145,CAR,1,0,2022,8,9,5,3,5,4,5,5,1,1.0,1.0
LAK,20146,STL,0,0,2022,7,10,3,4,5,5,3,5,1,0.0,1.0
BOS,20147,PIT,0,0,2022,9,9,4,5,8,1,4,8,0,0.0,1.0
OTT,20148,TBL,1,0,2022,9,8,5,4,4,4,5,4,0,1.0,0.0
PHI,20149,NYR,1,0,2022,10,8,5,5,5,3,5,5,0,1.0,0.0
VGK,20150,WSH,0,0,2022,10,10,5,5,8,2,5,8,1,0.0,1.0
MTL,20151,MIN,1,0,2022,9,9,4,5,5,4,4,5,1,1.0,1.0
NYI,20152,CHI,0,0,2022,9,9,4,5,5,4,4,5,1,0.0,1.0
LAK,20153,DAL,1,0,2022,9,11,5,4,6,5,5,6,1,0.0,1.0
NSH,20154,EDM,1,0,2022,9,9,6,3,3,6,6,3,1,1.0,0.0
SEA,20155,CGY,0,0,2022,7,10,5,2,4,6,5,4,0,0.0,1.0
FLA,20156,ARI,1,0,2022,8,9,2,6,5,4,2,5,0,0.0,1.0
NJD,20157,VAN,0,0,2022,9,9,2,7,6,3,2,6,0,1.0,1.0
ANA,20158,SJS,0,0,2022,11,9,3,8,2,7,3,2,0,0.0,1.0
PHI,20159,TOR,1,0,2022,10,9,4,6,5,4,4,5,1,0.0,0.0
PIT,20160,BUF,1,0,2022,9,10,6,3,4,6,6,4,1,1.0,0.0
BOS,20161,NYR,0,0,2022,11,10,6,5,9,1,5,9,1,1.0,1.0
CAR,20162,TBL,0,0,2022,10,9,6,4,6,3,6,6,0,1.0,1.0
VGK,20163,OTT,0,0,2022,9,11,4,5,9,2,4,8,1,0.0,1.0
WSH,20164,DET,1,0,2022,9,11,4,5,5,6,4,5,0,0.0,0.0
MTL,20165,WPG,1,0,2022,9,10,5,4,5,5,5,5,0,0.0,0.0
NYI,20166,STL,0,0,2022,8,10,3,5,6,4,3,6,1,0.0,1.0
SEA,20167,MIN,0,0,2022,10,11,5,5,5,6,5,5,0,1.0,1.0
LAK,20168,CHI,1,0,2022,10,12,4,6,6,6,4,6,0,0.0,0.0
NSH,20169,CGY,0,0,2022,8,10,5,3,3,7,5,3,1,0.0,0.0
NJD,20170,EDM,0,0,2022,10,10,7,3,7,3,7,7,1,1.0,1.0
ANA,20171,VAN,1,0,2022,10,10,2,8,3,7,2,3,1,0.0,1.0
DAL,20172,ARI,0,0,2022,9,10,3,6,6,4,3,6,0,1.0,1.0
FLA,20173,SJS,0,0,2022,12,10,3,9,5,5,3,5,0,0.0,0.0
BUF,20174,CAR,1,0,2022,10,10,7,3,7,3,7,7,1,1.0,1.0
CBJ,20175,COL,1,0,2022,9,10,4,5,3,7,4,3,1,0.0,0.0
CHI,20176,WPG,1,0,2022,10,11,6,4,5,6,6,5,1,1.0,1.0
DAL,20177,EDM,0,0,2022,11,11,7,4,7,4,6,6,1,0.0,1.0
ARI,20178,WSH,0,0,2022,12,10,5,7,3,7,5,3,0,0.0,0.0
BOS,20179,TOR,1,0,2022,11,11,5,6,10,1,5,9,1,1.0,1.0
BUF,20180,TBL,1,0,2022,11,11,6,5,7,4,6,6,0,0.0,0.0
NYI,20181,DET,1,0,2022,10,11,5,5,7,4,5,7,1,1.0,1.0
PHI,20182,OTT,0,0,2022,10,10,4,6,5,5,4,5,1,0.0,0.0
SEA,20183,PIT,0,0,2022,11,12,4,7,6,6,3,5,1,0.0,1.0
VGK,20184,MTL,0,0,2022,11,12,5,6,10,2,4,8,0,0.0,1.0
COL,20185,CBJ,0,0,2022,11,10,3,8,5,5,3,5,1,0.0,1.0
NSH,20186,VAN,0,0,2022,11,11,3,8,4,7,3,3,0,1.0,1.0
NJD,20187,CGY,0,0,2022,9,11,5,4,8,3,5,8,0,0.0,1.0
ANA,20188,SJS,0,0,2022,13,11,3,10,3,8,3,2,0,0.0,0.0
FLA,20189,LAK,1,0,2022,13,11,6,7,6,5,5,5,1,0.0,1.0
DET,20190,NYR,0,0,2022,12,11,6,6,6,5,4,5,1,0.0,1.0
TOR,20191,CAR,0,0,2022,11,12,8,3,6,6,7,5,1,1.0,1.0
FLA,20192,ANA,0,0,2022,12,12,4,8,6,6,3,4,0,1.0,0.0
CGY,20193,NYI,1,0,2022,12,10,7,5,5,5,6,5,0,0.0,0.0
STL,20194,BOS,1,0,2022,12,9,10,2,3,6,8,3,0,0.0,0.0
EDM,20195,WSH,1,0,2022,13,12,5,8,7,5,4,6,0,0.0,0.0
ARI,20196,BUF,0,0,2022,12,11,7,5,4,7,6,4,1,0.0,1.0
CGY,20197,NJD,1,0,2022,12,11,9,3,5,6,9,4,0,1.0,0.0
NYI,20198,NYR,0,0,2022,13,13,6,7,8,5,4,6,1,0.0,1.0
STL,20199,PHI,1,0,2022,11,10,6,5,3,7,5,3,0,1.0,0.0
VAN,20200,OTT,0,0,2022,11,12,4,7,3,9,4,3,0,0.0,0.0
VGK,20201,TOR,0,0,2022,13,13,7,6,11,2,5,8,0,1.0,1.0
EDM,20202,TBL,0,0,2022,12,13,7,5,7,6,6,6,1,1.0,0.0
MTL,20203,DET,0,0,2022,12,12,7,5,5,7,5,4,1,1.0,0.0
DAL,20204,WPG,1,0,2022,11,12,7,4,8,4,6,6,0,1.0,1.0
NSH,20205,SEA,1,0,2022,13,12,7,6,5,7,6,3,0,1.0,1.0
MIN,20206,LAK,1,0,2022,14,11,7,7,5,6,5,5,0,1.0,0.0
CAR,20207,FLA,1,0,2022,13,12,7,6,8,4,5,6,1,1.0,0.0
PIT,20208,WSH,0,0,2022,14,12,6,8,4,8,4,2,0,1.0,0.0
VAN,20209,MTL,1,0,2022,13,13,6,7,4,9,5,4,0,1.0,1.0
MIN,20210,ANA,0,0,2022,13,12,4,9,5,7,3,5,0,0.0,0.0
CGY,20211,BOS,1,0,2022,13,12,11,2,5,7,8,3,0,1.0,0.0
EDM,20212,CAR,1,0,2022,13,14,8,5,8,6,5,6,1,0.0,1.0
OTT,20213,NJD,1,0,2022,13,12,10,3,4,8,9,4,0,1.0,0.0
PHI,20214,CBJ,1,0,2022,12,12,3,9,7,5,3,5,1,0.0,1.0
VGK,20215,BUF,0,0,2022,13,14,7,6,12,2,5,9,1,0.0,1.0
ARI,20216,NYI,0,0,2022,14,12,9,5,5,7,7,5,1,1.0,1.0
NYR,20217,DET,0,0,2022,13,14,7,6,6,8,5,3,0,0.0,0.0
SJS,20218,STL,1,0,2022,11,14,3,8,3,11,2,3,0,0.0,0.0
NSH,20219,COL,1,0,2022,11,13,6,5,5,8,5,3,1,1.0,0.0
CHI,20220,LAK,1,0,2022,15,12,8,7,5,7,5,5,1,1.0,0.0
PIT,20221,TOR,0,0,2022,14,13,7,7,5,8,5,3,1,0.0,1.0
TBL,20222,WSH,1,0,2022,15,13,6,9,7,6,4,6,1,0.0,0.0
SJS,20223,DAL,0,0,2022,13,15,8,5,3,12,5,3,1,0.0,0.0
MIN,20224,SEA,0,0,2022,14,13,8,6,6,7,7,6,0,1.0,1.0
OTT,20225,PHI,0,0,2022,13,13,7,6,4,9,4,3,1,0.0,0.0
EDM,20226,FLA,0,0,2022,14,15,8,6,8,7,5,6,1,1.0,0.0
ARI,20227,NJD,1,0,2022,14,13,11,3,6,7,9,5,0,1.0,1.0
BOS,20228,BUF,0,0,2022,14,14,7,7,12,2,4,9,0,0.0,1.0
PIT,20229,MTL,1,0,2022,14,14,7,7,6,8,5,3,0,1.0,1.0
VAN,20230,TOR,1,0,2022,15,14,7,8,4,10,4,4,1,0.0,0.0
CBJ,20231,NYI,1,0,2022,15,13,9,6,4,9,7,4,1,0.0,1.0
NYR,20232,NSH,1,0,2022,14,15,5,9,7,8,3,4,0,0.0,1.0
CAR,20233,COL,1,0,2022,12,14,7,5,9,5,6,6,1,1.0,1.0
CHI,20234,ANA,0,0,2022,14,13,4,10,5,8,3,4,1,0.0,0.0
STL,20235,VGK,0,0,2022,15,12,13,2,4,8,9,2,0,1.0,1.0
WPG,20236,CGY,1,0,2022,13,12,5,8,8,4,2,7,1,0.0,1.0
DET,20237,LAK,1,0,2022,16,14,9,7,7,7,6,5,0,1.0,0.0
DAL,20238,PHI,0,0,2022,14,14,7,7,8,6,4,5,1,0.0,0.0
ARI,20239,NYR,1,0,2022,16,14,7,9,6,8,4,5,1,0.0,0.0
SJS,20240,MIN,0,0,2022,14,16,7,7,4,12,6,3,1,1.0,1.0
VAN,20241,BOS,1,0,2022,15,15,13,2,4,11,9,4,1,1.0,0.0
WSH,20242,TBL,1,0,2022,14,16,7,7,7,9,6,4,0,0.0,1.0
WPG,20243,SEA,0,0,2022,15,13,8,7,8,5,7,6,0,0.0,0.0
NYI,20244,OTT,0,0,2022,14,16,5,9,10,6,3,8,0,1.0,1.0
CAR,20245,CHI,0,0,2022,14,15,6,8,9,6,4,6,0,1.0,0.0
LAK,20246,CGY,1,0,2022,14,17,6,8,10,7,3,7,1,1.0,1.0
STL,20247,COL,0,0,2022,13,13,8,5,5,8,6,2,0,1.0,1.0
DAL,20248,TBL,1,0,2022,15,15,8,7,9,6,6,5,1,1.0,1.0
NJD,20249,MTL,0,0,2022,15,15,8,7,12,3,5,9,0,1.0,1.0
PHI,20250,CBJ,1,0,2022,14,15,4,10,7,8,3,3,1,0.0,0.0
TOR,20251,PIT,0,0,2022,15,16,6,9,8,8,2,4,1,0.0,1.0
VAN,20252,BUF,0,0,2022,15,16,7,8,4,12,3,4,0,0.0,0.0
WSH,20253,FLA,1,0,2022,15,17,8,7,7,10,5,3,1,0.0,0.0
MIN,20254,NSH,1,0,2022,15,15,6,9,7,8,4,6,1,1.0,0.0
DET,20255,ANA,1,0,2022,15,15,4,11,7,8,3,4,0,0.0,0.0
SJS,20256,VGK,0,0,2022,16,17,13,3,5,12,9,4,1,0.0,1.0
BUF,20257,OTT,1,0,2022,15,16,5,10,7,9,2,3,1,0.0,0.0
STL,20258,CHI,0,0,2022,15,14,6,9,6,8,3,3,1,0.0,1.0
LAK,20259,EDM,0,0,2022,16,18,9,7,10,8,6,6,1,1.0,0.0
CGY,20260,TBL,1,0,2022,16,15,9,7,7,8,6,3,0,1.0,1.0
COL,20261,CAR,0,0,2022,16,14,10,6,8,6,6,6,1,1.0,0.0
DAL,20262,FLA,0,0,2022,16,16,9,7,9,7,5,5,1,1.0,0.0
MTL,20263,CBJ,1,0,2022,15,16,5,10,8,8,3,5,0,1.0,0.0
NJD,20264,TOR,0,0,2022,17,16,9,8,13,3,5,10,0,1.0,1.0
PHI,20265,BOS,1,0,2022,16,16,14,2,7,9,9,3,1,1.0,0.0
ANA,20266,WPG,1,0,2022,14,16,9,5,5,11,7,4,1,1.0,1.0
NYI,20267,NSH,1,0,2022,16,17,7,9,11,6,5,8,1,1.0,1.0
PIT,20268,MIN,0,0,2022,16,16,7,9,6,10,5,2,1,0.0,0.0
WSH,20269,STL,1,0,2022,15,18,7,8,7,11,4,3,1,1.0,0.0
ARI,20270,VGK,1,0,2022,17,15,13,4,6,9,8,5,0,0.0,0.0
NYR,20271,SEA,1,0,2022,16,17,8,8,8,9,6,5,0,0.0,1.0
DET,20272,SJS,0,0,2022,18,16,6,12,7,9,4,4,0,1.0,0.0
LAK,20273,VAN,1,0,2022,17,19,5,12,11,8,5,7,0,1.0,1.0
NJD,20274,OTT,0,0,2022,16,17,6,10,14,3,2,10,0,1.0,1.0
CGY,20275,FLA,0,0,2022,17,16,9,8,7,9,5,2,1,0.0,0.0
BUF,20276,TOR,1,0,2022,18,17,9,9,7,10,5,3,1,0.0,0.0
CHI,20277,BOS,1,0,2022,17,16,15,2,6,10,9,2,1,1.0,0.0
COL,20278,WSH,0,0,2022,19,15,7,12,9,6,2,7,0,0.0,1.0
DET,20279,CBJ,0,0,2022,16,17,6,10,8,9,4,5,0,1.0,1.0
PHI,20280,MTL,1,0,2022,17,17,8,9,7,10,5,2,1,0.0,0.0
